  126.5333600862138, 126.5333600862138, 121.2262158702343, 118.7510455033637, 119.7169112150029, 119.7169112150029, 119.7169112150029, 118.831526797427, 118.831526797427, 106.78641941331, 106.78641941331, 101.8948782588109, 106.78641941331, 108.5729142691065, 110.1893852092204, 110.1893852092204, 112.7241829612709, 117.8085419931638, 120.2588146163058, 120.2588146163058;
  126.5333600862138, 126.5333600862138, 121.2262158702343, 120.0775428939122, 121.2262158702343, 121.2262158702343, 121.2262158702343, 119.7169112150029, 119.7169112150029, 110.6308611867248, 118.831526797427, 110.6308611867248, 110.6308611867248, 110.1893852092204, 125.3326690491056, 112.7241829612709, 117.8085419931638, 120.2588146163058, 120.2588146163058, 120.2588146163058;
  126.5333600862138, 126.5333600862138, 121.2262158702343, 120.0775428939122, 121.2262158702343, 121.2262158702343, 121.2262158702343, 118.831526797427, 118.831526797427, 118.831526797427, 124.2740925019258, 124.2740925019258, 124.2740925019258, 124.2740925019258, 125.3326690491056, 110.1893852092204, 117.8085419931638, 125.3326690491056, 127.9122617757686, 127.9122617757686;
  126.5333600862138, 126.5333600862138, 121.2262158702343, 120.0775428939122, 121.2262158702343, 121.2262158702343, 121.2262158702343, 118.831526797427, 118.831526797427, 118.831526797427, 124.2740925019258, 124.2740925019258, 124.2740925019258, 124.2740925019258, 125.3326690491056, 107.7885514120232, 117.8085419931638, 125.3326690491056, 127.9122617757686, 127.9122617757686;
  92.36628013343471, 109.2096754535072, 120.0775428939122, 121.2262158702343, 122.261001454644, 122.261001454644, 122.261001454644, 122.261001454644, 119.6476794987963, 119.6476794987963, 124.2740925019258, 124.2740925019258, 124.2740925019258, 124.2740925019258, 125.3326690491056, 113.2460155148031, 113.2460155148031, 125.3326690491056, 127.9122617757686, 127.9122617757686;
  123.3568849144054, 123.3568849144054, 123.3568849144054, 123.3568849144054, 124.1371615442203, 122.261001454644, 123.3622622702668, 123.3622622702668, 123.3622622702668, 123.3622622702668, 124.2740925019258, 124.2740925019258, 124.2740925019258, 124.2740925019258, 125.3326690491056, 113.2460155148031, 113.2460155148031, 125.3326690491056, 127.9122617757686, 127.9122617757686;
  123.3568849144054, 123.3568849144054, 123.3568849144054, 123.3568849144054, 122.261001454644, 119.4594695366565, 122.261001454644, 122.261001454644, 119.6476794987963, 123.3622622702668, 123.3622622702668, 119.6476794987963, 115.8269766196508, 115.8269766196508, 110.4188705116501, 110.4188705116501, 110.4188705116501, 113.2460155148031, 127.9122617757686, 127.9122617757686;
  125.8473816035046, 125.8473816035046, 125.8473816035046, 125.8473816035046, 125.8473816035046, 119.4594695366565, 122.261001454644, 122.261001454644, 119.6476794987963, 119.6476794987963, 119.6476794987963, 115.8269766196508, 114.9976177580364, 110.4188705116501, 110.4188705116501, 110.4188705116501, 113.2460155148031, 113.2460155148031, 113.2460155148031, 119.7911892113491;
  126.6642227669805, 126.6642227669805, 126.6642227669805, 126.6642227669805, 126.6642227669805, 119.4594695366565, 122.261001454644, 122.261001454644, 119.6476794987963, 119.6476794987963, 119.6476794987963, 115.8269766196508, 114.9976177580364, 110.4188705116501, 110.4188705116501, 110.4188705116501, 119.7911892113491, 119.7911892113491, 119.7911892113491, 119.7911892113491;
  126.6642227669805, 126.6642227669805, 126.6642227669805, 126.6642227669805, 126.6642227669805, 119.4594695366565, 119.4594695366565, 119.4594695366565, 119.4594695366565, 114.9976177580364, 115.8269766196508, 114.9976177580364, 114.9976177580364, 91.93776883242649, 100.9390805649066, 100.9390805649066, 119.7911892113491, 119.7911892113491, 119.7911892113491, 119.7911892113491]
